,Unnamed: 0,province,town,address,sortation
1363,1363,ON,Hanmer,"5085 Old Hwy 69north, Hanmer ON P3P 1J6",P3P
1364,1364,ON,Hannon,"1816 Rymal Rd East, Hannon ON L0R 1P0",L0R
1365,1365,ON,Hanover,"224 7th Avenue, Hanover ON N4N 2H1",N4N
1366,1366,ON,Hanover,"639 Tenth St, Hanover ON N4N 1R9",N4N
1367,1367,ON,Harriston,"182 Elora St North, Harriston ON N0G 1Z0",N0G
1368,1368,ON,Harrow,"118 Queen St, Harrow ON N0R 1G0",N0R
1369,1369,ON,Havelock,"50 Ottawa St West, Havelock ON K0L 1Z0",K0L
1370,1370,ON,Hawkesbury,"1000 Mcgill St, Hawkesbury ON K6A 1R6",K6A
1371,1371,ON,Hawkesbury,"458 County Rd 17, Hawkesbury ON K6A 2R2",K6A
1372,1372,ON,Hearst,"1325 Front St, Box 1089, Hearst ON P0L 1N0",P0L
1373,1373,ON,Hepworth,"456 Bruce St, Hepworth ON N0H 1P0",N0H
1374,1374,ON,Hornby,"13605 Steeles Ave, Hornby ON L0P 1E0",L0P
1375,1375,ON,Hornby,"7502 Trafalgar Rd, Hornby ON L0P 1E0",L0P
1376,1376,ON,Huntsville,"1 Capstone Lane, Huntsville ON P1H 0A2",P1H
1377,1377,ON,Huntsville,"180 West Rd, Huntsville ON P0A 1K0",P0A
1378,1378,ON,Huntsville,"44 Hwy 60, Huntsville ON P1H 1C2",P1H
1379,1379,ON,Huntsville,"59 King William St., Huntsville ON P1H 1E5",P1H
1380,1380,ON,Ilderton,"13349 Ilderton Road, Ilderton ON N0M 2A0",N0M
1381,1381,ON,Ingersoll,"10 Samnah Cres, Ingersoll ON N5C 3J7",N5C
1382,1382,ON,Ingersoll,"75 Thames St S, Ingersoll ON N5C 2T2",N5C
1383,1383,ON,Ingersoll,"Onroute - Ingersoll - 401 Westbound, Ingersoll ON N5C 3K1",N5C
1384,1384,ON,Ingleside,"Onroute - Ingleside - 401 Westbound, Ingleside ON K0C 1M0",K0C
1385,1385,ON,Innerkip,"95 - Blandford St, Innerkip ON N0J 1M0",N0J
1386,1386,ON,Innisfil,"2098 Commerce Park, Innisfil ON K9S 4A3",K9S
1387,1387,ON,Innisfil,"8010 Yonge St, Innisfil ON L9S 1L5",L9S
1388,1388,ON,Innisfil,"940 Innisfil Beach Rd, Innisfil ON L9S 2C2",L9S
1389,1389,ON,Innisfil,"Onroute - Innisfil - 400 Southbound, Innisfil ON L9S 3R7",L9S
1390,1390,ON,Iroquois Falls,"292 Cambridge Ave, Iroquois Falls ON P0K 1E0",P0K
1391,1391,ON,"Iroquois, On","10791 County  Rd 2, Iroquois, On ON K0E 1K0",K0E
1392,1392,ON,Jarvis,"2120 Main St N, Jarvis ON N0A 1J0",N0A
1393,1393,ON,Kanata,"1565 Maple Grove Rd, Kanata ON K2V 1A3",K2V
1394,1394,ON,Kanata,"4060 Carling Ave, Kanata ON K2K 1Y1",K2K
1395,1395,ON,Kanata,"407 March Rd, Kanata ON K2K 0K1",K2K
1396,1396,ON,Kanata,"44 Edgewater, Kanata ON K2L 1V8",K2L
1397,1397,ON,Kanata,"479 March Rd, Kanata ON K2K 2M5",K2K
1398,1398,ON,Kanata,"501 Terry Fox Dr, Kanata ON K2T 1E8",K2T
1399,1399,ON,Kanata,"6 Edgewater Road, Kanata ON K2L 1V8",K2L
1400,1400,ON,Kanata,"650 Eagleson Rd, Kanata ON K2M 1H4",K2M
1401,1401,ON,Kapuskasing,"8 Government Rd W, Kapuskasing ON P5N 2X8",P5N
1402,1402,ON,Kars,"1622 Roger Stevens Dr., Kars ON K0A 2E0",K0A
1403,1403,ON,Kashechewan,"Kashechewan, Kashechewan ON P0L 1S0",P0L
1404,1404,ON,Kemptville,"2600 Highway 43, Kemptville ON K0G 1J0",K0G
1405,1405,ON,Kemptville,"301 Colonnade Drive Rr#3 Hwy 43 & Hwy 416, Kemptville ON K0G 1J0",K0G
1406,1406,ON,Kenora,"1344 Highway 17 East, Kenora ON P9N 4B5",P9N
1407,1407,ON,Kenora,"714 Lakeview Dr, Kenora ON P9N 3P7",P9N
1408,1408,ON,Keswick,"24266 Woodbine Ave, Keswick ON L4P 2E9",L4P
1409,1409,ON,Keswick,"443 The Queensway South, Keswick ON L4P 3J4",L4P
1410,1410,ON,Keswick,"708 Queensway South, Keswick ON L4P 4C9",L4P
1411,1411,ON,Kincardine,"303 Broadway St, Kincardine ON N2Z 2X9",N2Z
1412,1412,ON,Kincardine,"814 Durham St, Kincardine ON N2Z 2X9",N2Z
1413,1413,ON,King City,"13990 Dufferin St, King City  ON L7B 1B3",L7B
1414,1414,ON,King City,"13990 Dufferin St, King City ON L7B 1B3",L7B
1415,1415,ON,King City,"1700 King Rd, King City ON L7B 2L4",L7B
1416,1416,ON,King City,"Onroute - King City - 400 Northbound, King City ON L7B 1A8",L7B
1417,1417,ON,Kingston,"100 Portsmouth Ave, Kingston ON K7L 5A6",K7L
1418,1418,ON,Kingston,"111 Innovation Dr, Kingston ON K7K 7E6",K7K
1419,1419,ON,Kingston,"116 Barrie St, Kingston ON K7L 3N6",K7L
1420,1420,ON,Kingston,"1166 Division St, Kingston ON K7K 7H4",K7K
1421,1421,ON,Kingston,"1177 John Counter Blvd, Kingston ON K7K 6C7",K7K
1422,1422,ON,Kingston,"1185 Division St, Kingston ON K7L 5W3",K7L
1423,1423,ON,Kingston,"1396 Bath Rd, Kingston ON K7M 4X6",K7M
1424,1424,ON,Kingston,"1525 Centennial Dr., Kingston ON K7P 0K4",K7P
1425,1425,ON,Kingston,"1986 Highway 15 Codes Corner, Kingston ON K7L 4V2",K7L
1426,1426,ON,Kingston,"2260 Princess St, Kingston ON K7M 3G4",K7M
1427,1427,ON,Kingston,"2435 Princess St, Kingston ON K7M 3G4",K7M
1428,1428,ON,Kingston,"2821 Princess St, Kingston ON K7L 4V2",K7L
1429,1429,ON,Kingston,"284 Earl St, Kingston ON K7L 3N6",K7L
1430,1430,ON,Kingston,"29 Niagara Park Dr, Kingston ON K7K 7B4",K7K
1431,1431,ON,Kingston,"4037 Bath Rd, Kingston ON K7M 4Y5",K7M
1432,1432,ON,Kingston,"460 Gardiners Rd, Kingston ON K7M 7W9",K7M
1433,1433,ON,Kingston,"640 Dalton Ave., Kingston ON K7M 8N7",K7M
1434,1434,ON,Kingston,"660 Arlington Park Place, Kingston ON K7M 9A5",K7M
1435,1435,ON,Kingston,"661 Cataraqui Woods, Kingston ON K7P 2Y3",K7P
1436,1436,ON,Kingston,"681 John Counter Blvd, Kingston ON K7K 2P7",K7K
1437,1437,ON,Kingston,"681 Princess St, Kingston ON K7L 1E8",K7L
1438,1438,ON,Kingston,"704 King St West, Kingston ON K7M 2G2",K7M
1439,1439,ON,Kingston,"76 Stuart St, Kingston ON K7L 2V7",K7L
1440,1440,ON,Kingston,"Cataraqui Town Centre, Kingston ON K7M 7H4",K7M
1441,1441,ON,Kingston,"Kingston General Hospital - Cafeteria, Kingston ON K7L 2V7",K7L
1442,1442,ON,Kingston,"Kingston General Hospital - Lobby, Kingston ON K7L 2V7",K7L
1443,1443,ON,Kingston,"Rmc Kingston, 22 Amiens Ave, Bldg 32, Yeo Hall, Kingston ON K7K 7B4",K7K
1444,1444,ON,Kingsville,"1768 Division St N, Kingsville ON N9Y 4G7",N9Y
1445,1445,ON,Kingsville,"335 Main St East, Kingsville ON N9Y 1A7",N9Y
1446,1446,ON,Kirkland Lake,"175 Government Rd West, Kirkland Lake ON P2N 2E8",P2N
1447,1447,ON,Kirkland Lake,"70 Government Rd East, Kirkland Lake ON P2N 1A5",P2N
1448,1448,ON,Kitchener,"1000 Victoria St N, Kitchener ON N2B 3C4",N2B
1449,1449,ON,Kitchener,"1020 Ottawa St, Kitchener ON N2A 3Z3",N2A
1450,1450,ON,Kitchener,"1144 Courtland Ave East, Kitchener ON N2C 2H5",N2C
1451,1451,ON,Kitchener,"120 Ottawa Street N, Kitchener ON N2H 3K4",N2H
1452,1452,ON,Kitchener,"1201 Fischer-hallman Rd, Kitchener ON N2N 4X8",N2N
1453,1453,ON,Kitchener,"123 Pioneer Rd, Kitchener ON N2P 2A3",N2P
1454,1454,ON,Kitchener,"1241 Weber St East, Kitchener ON N2A 1C2",N2A
1455,1455,ON,Kitchener,"1426 Weber St E, Kitchener ON N2A 3A7",N2A
1456,1456,ON,Kitchener,"1450 Block Line Rd, Kitchener ON N2E 2K2",N2E
1457,1457,ON,Kitchener,"1475 Victoria St N, Kitchener ON N2B 3E4",N2B
1458,1458,ON,Kitchener,"1500 Highland Rd West, Kitchener ON N2N 3K6",N2N
1459,1459,ON,Kitchener,"2420 Homer Watson Blvd, Kitchener ON N2P 2R6",N2P
1460,1460,ON,Kitchener,"260 Bleams Rd, Kitchener ON N2C 2K6",N2C
1461,1461,ON,Kitchener,"2960 Kingsway Dr, Unit: F008a, Kitchener ON N2C 1X1",N2C
1462,1462,ON,Kitchener,"299 Doon Valley Dr, Kitchener ON N2G 4M4",N2G
1463,1463,ON,Kitchener,"301-1415 Huron Road, Kitchener ON N2R 0L3",N2R
1464,1464,ON,Kitchener,"340 Fairway Rd S Kitchener, Kitchener ON N2C 1X3",N2C
1465,1465,ON,Kitchener,"340 Westmount Rd West, Kitchener ON N2M 5C4",N2M
1466,1466,ON,Kitchener,"354 Highland Rd West, Kitchener ON N2M 3C7",N2M
1467,1467,ON,Kitchener,"3570 King St E, Kitchener ON N2A 2W6",N2A
1468,1468,ON,Kitchener,"385 Frederick St. #41, Kitchener ON N2H 2P2",N2H
1469,1469,ON,Kitchener,"4 King St E, Kitchener ON N2G 2K6",N2G
1470,1470,ON,Kitchener,"4285 King St East, Kitchener ON N2P 2E9",N2P
1471,1471,ON,Kitchener,"4396 King St E, Kitchener ON N2P 2G4",N2P
1472,1472,ON,Kitchener,"526 Lancaster St W, Kitchener ON N2K 1L9",N2K
1473,1473,ON,Kitchener,"593 Victoria St N, Kitchener ON N2H 5E9",N2H
1474,1474,ON,Kitchener,"638 Belmont Ave West, Kitchener ON N2M 1N6",N2M
1475,1475,ON,Kitchener,"685 Fischer-hallman Rd, Kitchener ON N2E 1L7",N2E
1476,1476,ON,Kitchener,"700 Westmount Rd E, Kitchener ON N2M 1R9",N2M
1477,1477,ON,Kitchener,"730 King St West, Kitchener ON N2G 1E6",N2G
1478,1478,ON,Kitchener,"795 Ottawa St South, Kitchener ON N2E 3H5",N2E
1479,1479,ON,Kitchener,"835 King St West, Kitchener ON N2G 1G3",N2G
1480,1480,ON,Kitchener,"85 Frederick St, Kitchener ON N2H 0A7",N2H
1481,1481,ON,Kitchener,"851 Fischer Hallman Rd, Unit 7, Kitchener ON N2M 5N8",N2M
1482,1482,ON,Kitchener,"925 King St E, Kitchener ON N2G 2M7",N2G
1483,1483,ON,Kitchener,"Inside St. Mary's Hospital, Kitchener ON N2M 1B2",N2M
1484,1484,ON,Kleinburg,"6545 Langstaff Road,, Kleinburg ON L4H 3N5",L4H
1485,1485,ON,Komoka,"9919 Glendon Rd, Komoka ON N0L 1R0",N0L
1486,1486,ON,L'orignal,"1725 County Rd 4, L'orignal ON K0B 1K0",K0B
1487,1487,ON,Lakefield,"139 Queen St, Lakefield ON K0L 2H0",K0L
1488,1488,ON,Lakeshore,"1218 County Rd 22, Lakeshore ON N0R 1C0",N0R
1489,1489,ON,Lancaster,"Onroute - Bainsville - 401 Westbound, Lancaster ON K0C 1E0",K0C
1490,1490,ON,Lasalle,"1891 Front Rd, Lasalle ON N9J 2B8",N9J
1491,1491,ON,Leamington,"185 Erie St N, Leamington ON N8H 1A1",N8H
1492,1492,ON,Leamington,"250 Erie St S, Leamington ON N8H 3C2",N8H
1493,1493,ON,Leamington,"255 Talbot St W, Leamington ON N8H 1N8",N8H
1494,1494,ON,Lindsay,"191 Kent St W, Lindsay ON K9V 2Y9",K9V
1495,1495,ON,Lindsay,"2934 Hwy 35 South, Lindsay ON K9V 4R4",K9V
1496,1496,ON,Lindsay,"329 Kent St W, Lindsay ON K9V 2Z7",K9V
1497,1497,ON,Lindsay,"370 Kent St W, Lindsay ON K9V 6G8",K9V
1498,1498,ON,Lindsay,"85 Mount Hope St, Lindsay ON K9V 5J1",K9V
1499,1499,ON,Lindsay,"93 Lindsay St., Lindsay ON K9V 2W5",K9V
1500,1500,ON,Listowel,"215 Mitchell Ave S, Listowel ON N4W 3K9",N4W
1501,1501,ON,Listowel,"836 Wallace Ave North, Listowel ON N4W 1M4",N4W
1502,1502,ON,Little Current,"45 Manitowaning Rd, Little Current ON P0P 1K0",P0P
1503,1503,ON,Lively,"85 Regional Rd, #24, Lively ON P3Y 1C3",P3Y
1504,1504,ON,London,"1001 Fanshawe College Blvd, London ON N5Y 5R6",N5Y
1505,1505,ON,London,"1019 Dundas St, London ON N5W 3A4",N5W
1506,1506,ON,London,"1061 Wonderland Rd South, London ON N6K 3X4",N6K
1507,1507,ON,London,"109 Fanshaw Park Rd, Unit B, London ON N5X 2S7",N5X
1508,1508,ON,London,"1103 Adelaide St North, London ON N5T 2N1",N5T
1509,1509,ON,London,"1105 Wellington Rd, London ON N6E 1V4",N6E
1510,1510,ON,London,"111 Wharncliffe Rd. N, London ON N6J 2K2",N6J
1511,1511,ON,London,"111 York St, London ON N6A 1A8",N6A
1512,1512,ON,London,"1145 Oxford St East, London ON N5Y 3L7",N5Y
1513,1513,ON,London,"1175-1205 Hyde Park Rd, London ON N6H 5K6",N6H
1514,1514,ON,London,"1181 Highbury Ave, London ON N5Y 1A6",N5Y
1515,1515,ON,London,"119 Oxford St, London ON N6A 1T2",N6A
1516,1516,ON,London,"1200 Commisioners Rd East, London ON N5Z 4R3",N5Z
1517,1517,ON,London,"1229 Wonderland Rd North, London ON N6G 2V9",N6G
1518,1518,ON,London,"1251 Wellington Rd S, London ON N6E 1M4",N6E
1519,1519,ON,London,"1255 Fanshawe Park Rd West, London ON N6G 5B4",N6G
1520,1520,ON,London,"1322 Commissioners Rd West, London ON N6K 1E1",N6K
1521,1521,ON,London,"1325 Trafalgar Street, London ON N5W 1W6",N5W
1522,1522,ON,London,"1384 Wellington Rd, London ON N6E 1W1",N6E
1523,1523,ON,London,"1421 Western Rd. Rm.130, Western University - Natural Sciences, London ON N6A 3K7",N6A
1524,1524,ON,London,"1421 Western Rd. Rm.130, London ON N6G 4W4",N6G
1525,1525,ON,London,"1421 Western Rd. Rm.130, London ON N6A 3K7",N6A
1526,1526,ON,London,"1445 Wilton Grove Rd, London ON N6N 1M3",N6N
1527,1527,ON,London,"146 Clarke Sideroad, London ON N5W 5E1",N5W
1528,1528,ON,London,"1536 Adelaide St N, London ON N5X 1K4",N5X
1529,1529,ON,London,"1680 Richmond St, London ON N6G 3Y9",N6G
1530,1530,ON,London,"172-174 Dundas St, London ON N6A 1G7",N6A
1531,1531,ON,London,"1751 Dundas St East, London ON N5W 3E4",N5W
1532,1532,ON,London,"1765 Oxford St East, London ON N5V 2Z6",N5V
1533,1533,ON,London,"1825 Adelaide St, London ON N5X 0E3",N5X
1534,1534,ON,London,"1880 Oxford St. West, London ON N6K 4N9",N6K
1535,1535,ON,London,"1885 Huron St, London ON N5V 3A5",N5V
1536,1536,ON,London,"1895 Hyde Park Rd, London ON N6H 0A3",N6H
1537,1537,ON,London,"1991 Oxford St East, London ON N5V 2Z7",N5V
1538,1538,ON,London,"2094 Dundas St, London ON N5V 1R2",N5V
1539,1539,ON,London,"21 Grosvenor St, London ON N6A 1Y6",N6A
1540,1540,ON,London,"2263 Dundas Street, London ON N5V 1R4",N5V
1541,1541,ON,London,"268 Grosvenor St, London ON N6A 4V2",N6A
1542,1542,ON,London,"268 Grosvenor St, London ON N6A 4V2",N6A
1543,1543,ON,London,"271 Hamilton Rd, London ON N5Z 1R4",N5Z
1544,1544,ON,London,"296 Horton St, London ON N6B 1L4",N6B
1545,1545,ON,London,"339 Windermere Rd, London ON N6A 5A5",N6A
1546,1546,ON,London,"339 Windermere Rd, London ON N6A 5A5",N6A
1547,1547,ON,London,"3405 Wonderland Road South, London ON N6L 0E3",N6L
1548,1548,ON,London,"352 Wellington Rd South, London ON N6C 4P6",N6C
1549,1549,ON,London,"380 Wellington St, Unit 8, London ON N6A 5B5",N6A
1550,1550,ON,London,"390 Springbank Dr., London ON N6J 1G9",N6J
1551,1551,ON,London,"4343 Wellington Rd S, London ON N6E 2Z8",N6E
1552,1552,ON,London,"4530 Colonel Talbot Rd, London ON N0L 1S3",N0L
1553,1553,ON,London,"510 Admiral Dr, London ON N5V 5H2",N5V
1554,1554,ON,London,"511 Commissioners Rd West, London ON N6C 2T9",N6C
1555,1555,ON,London,"550 Wellington Rd, London ON N6C 4R3",N6C
1556,1556,ON,London,"564 Fanshawe Park Rd East, London ON N5X 1L1",N5X
1557,1557,ON,London,"616 Wharncliffe Rd S, London ON N6J 2N4",N6J
1558,1558,ON,London,"670 Wonderland Rd N, London ON N6H 4K9",N6H
1559,1559,ON,London,"685 Richmond St, London ON N6A 5M1",N6A
1560,1560,ON,London,"705 Wellington Rd, London ON N6C 4R4",N6C
1561,1561,ON,London,"755 Adelaide St, London ON N5Y 2L7",N5Y
1562,1562,ON,London,"771 Southdale Rd East, London ON N6C 2C6",N6C
1563,1563,ON,London,"785 Wonderland Rd South, London ON N6K 1M6",N6K
1564,1564,ON,London,"799 York St, London ON N5W 6A8",N5W
1565,1565,ON,London,"800 Commissioners Rd, London ON N6A 5W9",N6A
1566,1566,ON,London,"800 Commissioners Rd E, London ON N6C 6B5",N6C
1567,1567,ON,London,"800 Commissioners Rd E, London ON N6K 1C2",N6K
1568,1568,ON,London,"801 Commissioners Rd, London ON N6C 5J1",N6C
1569,1569,ON,London,"841 Wharncliffe Rd, London ON N6J 2N9",N6J
1570,1570,ON,London,"91 Southdale Rd, London ON N6C 4X5",N6C
1571,1571,ON,London,"915 Commissioners Rd E, London ON N5Z 3H9",N5Z
1572,1572,ON,London,"939 Southdale Rd W, London ON N6P 0A9",N6P
1573,1573,ON,London,"940 Hamilton Rd, London ON N5Z 1W3",N5Z
1574,1574,ON,London,"Fanshawe College - B Cafe, Bldg B, London ON N5V 1W2",N5V
1575,1575,ON,London,"Fanshawe College - The Junction, Building B, Main Level, London ON N5W 5H1",N5W
1576,1576,ON,Long Sault,"15919 County Rd #2, Long Sault ON K0C 1P0",K0C
1577,1577,ON,Lucan,"33389 Richmond St, Lucan ON N0M 2J0",N0M
1578,1578,ON,Lucknow,"737 Campbell Street, Lucknow ON N0G 2H0",N0G
1579,1579,ON,Madoc,"14121 Highway 62, Madoc ON K0K 2K0",K0K
1580,1580,ON,Maidstone,"2 County Rd 46, Maidstone ON N0R 1K0",N0R
1581,1581,ON,Maidstone,"3075 Manning Rd, Maidstone ON N0R 1K0",N0R
1582,1582,ON,Mallorytown,"Onroute - Mallorytown North - 401 Westbound, Mallorytown ON K0E 1R0",K0E
1583,1583,ON,Mallorytown,"Onroute - Mallorytown South - 401 Eastbound, Mallorytown ON K0E 1R0",K0E
1584,1584,ON,Manotick,"989 River Rd, Manotick ON K4M 0V9",K4M
1585,1585,ON,Maple,"10700 Bathurst St, Maple ON L6A 4B6",L6A
1586,1586,ON,Maple,"10750 Jane St, Maple ON L6A 3B1",L6A
1587,1587,ON,Maple,"1500 Major Mackenzie Drive W, Maple ON L6A 0A9",L6A
1588,1588,ON,Maple,"3100 Major Mackenzie Dr, Maple ON L6A 1S1",L6A
1589,1589,ON,Maple,"3200 Major Mackenzie Dr, Maple ON L6A 5A9",L6A
1590,1590,ON,Maple,"9580 Jane St, Maple ON L6A 1S6",L6A
1591,1591,ON,Maple,"995 Major Mackenzie Drive West, Maple ON L6A 4P8",L6A
1592,1592,ON,Maple,"Onroute - Maple 400 - Southbound, Maple ON L6A 1S8",L6A
1593,1593,ON,Maple,"Onroute - Maple Dt Only - 400 Southbound, Maple ON L6A 1S8",L6A
1594,1594,ON,"Maple, Ontario","170 Mcnaughton Road East, Maple, Ontario ON L6A 4E2",L6A
1595,1595,ON,Marathon,"14 Peninsula Road, Marathon ON P0T 2E0",P0T
1596,1596,ON,Markdale,"217 Toronto Street South, Markdale ON N0C 1H0",N0C
1597,1597,ON,Markham,"101 Mcnabb St, Markham ON M2J 4W6",M2J
1598,1598,ON,Markham,"101 Mcnabb St Employee Access Only, Markham ON L3R 4H8",L3R
1599,1599,ON,Markham,"2801 Elgin Mills Rd East, Markham ON L6C 1K8",L6C
1600,1600,ON,Markham,"2851 John St, Markham ON L3R 5R7",L3R
1601,1601,ON,Markham,"2890 Steeles Avenue East, Markham ON L3T 4X1",L3T
1602,1602,ON,Markham,"380 Main St North, Markham ON L3P 1Z4",L3P
1603,1603,ON,Markham,"381 Church St, Option For Mobile Ordering Available Via Exterior Door, Markham ON L3P 7P3",L3P
1604,1604,ON,Markham,"381 Church Street - Er Area, Markham ON L3P 7P3",L3P
1605,1605,ON,Markham,"4467 Major Mackenzie Drive E., Markham ON L6C 0M4",L6C
1606,1606,ON,Markham,"5000 Hwy 7 E, Markham ON L3R 4M9",L3R
1607,1607,ON,Markham,"550 Bur Oak Ave, Markham ON L6C 3A9",L6C
1608,1608,ON,Markham,"5965 Highway # 7, Markham ON L3P 1A1",L3P
1609,1609,ON,Markham,"5995 Major Mackenzie Dr E, Markham ON L6E 0G1",L6E
1610,1610,ON,Markham,"6565 Hwy 7, Markham ON L3P 3B4",L3P
1611,1611,ON,Markham,"7001 Woodbine Ave, Markham ON L3R 1A3",L3R
1612,1612,ON,Markham,"7010 Woodbine Ave, Markham ON L3R 1A2",L3R
1613,1613,ON,Markham,"7015 Yonge Street, Markham ON L3T 2A5",L3T
1614,1614,ON,Markham,"7330 Markham Rd, Markham ON L3S 4V7",L3S
1615,1615,ON,Markham,"7690 Woodbine Ave, Markham ON L3R 2N2",L3R
1616,1616,ON,Markham,"7828 Kennedy Rd, Markham ON L3R 5P1",L3R
1617,1617,ON,Markham,"8291 Woodbine Ave, Markham ON L3R 2P4",L3R
1618,1618,ON,Markham,"8310 Mccowan Rd, Markham ON L3P 3J3",L3P
1619,1619,ON,Markham,"8801 Woodbine Ave, Markham ON L3R 5W9",L3R
1620,1620,ON,Markham,"9251 Woodbine Ave, Markham ON L6C 1Y9",L6C
1621,1621,ON,Markham,"9970 Markham Rd, Markham ON L6E 0E9",L6E
1622,1622,ON,Markham,"Honda Office - Employee Access Only, Markham ON L6C 0H9",L6C
1623,1623,ON,Markham,"Ibm Building - Employee Access Only, Markham ON L6G 1C7",L6G
1624,1624,ON,Marmora,"68 Matthew St, Marmora ON K0K 2M0",K0K
1625,1625,ON,Mattawa,"770 John St, Mattawa ON P0H 1V0",P0H
1626,1626,ON,Mckerrow,"329 Highway # 17, Box 7174, Mckerrow ON P0P 1M0",P0P
1627,1627,ON,Meaford,"291 Sykes St South, Meaford ON N4L 1C5",N4L
1628,1628,ON,Meaford,"Meaford Supermart, 112n Rr#1 Grey Rd, Bldg M-150, Meaford ON N4L 0A1",N4L
1629,1629,ON,Midland,"16815 Highway#12, Midland ON L4R 4K3",L4R
1630,1630,ON,Midland,"475 Bay St, Midland ON L4R 1L1",L4R
1631,1631,ON,Midland,"830 King St, Midland ON L4R 1K9",L4R
1632,1632,ON,Midland,"9225 Highway 93, Midland ON L4R 4K4",L4R
1633,1633,ON,Milton,"10220 Derry Rd., Milton ON L9T 7J3",L9T
1634,1634,ON,Milton,"1098 Thompson Rd South, Milton ON L9T 2X5",L9T
1635,1635,ON,Milton,"1515 Main St East, Milton ON L9T 0W2",L9T
1636,1636,ON,Milton,"3025 James Snow Parkway North, Milton ON L9T 9B7",L9T
1637,1637,ON,Milton,"433 Steeles Ave E, Milton ON L9T 1Y6",L9T
1638,1638,ON,Milton,"6005 Derry Rd West, Derry And Tremaine, Milton ON L9T 8A7",L9T
1639,1639,ON,Milton,"632 Santa Maria Blvd, Milton ON L9T 7H6",L9T
1640,1640,ON,Milton,"6788 Regional Rd 25, Milton ON L9T 2X5",L9T
1641,1641,ON,Milton,"6941 Derry Rd, Building B, Milton ON L9T 7H5",L9T
1642,1642,ON,Milton,"7030 Derry Road, Milton ON L9T 7H6",L9T
1643,1643,ON,Milton,"80 Market Dr, Milton ON L9T 3H5",L9T
1644,1644,ON,Milton,"820 Main St E, Milton ON L9T 0J4",L9T
1645,1645,ON,Milton,"8501 Regional Rd North, Milton ON L9T 9C2",L9T
1646,1646,ON,Milton,"900 Steeles Ave, Milton ON L9T 5M6",L9T
1647,1647,ON,Milverton,"70 Main St. S., Milverton ON N0K 1M0",N0K
1648,1648,ON,Minden,"12597 Highway 35, Minden ON K0M 2K0",K0M
1649,1649,ON,Mississauga,"100 City Centre Dr, Unit 729, Mississauga ON L5B 2C9",L5B
1650,1650,ON,Mississauga,"100 City Centre Dr, Unit 1-849, Mississauga ON L5B 2C9",L5B
1651,1651,ON,Mississauga,"1125 Bloor St, Mississauga ON L4Y 2N6",L4Y
1652,1652,ON,Mississauga,"1151 Dundas Street West, Mississauga ON L5C 1H7",L5C
1653,1653,ON,Mississauga,"1170 Burnhamthorpe Rd West, #21, Mississauga ON L5C 4E6",L5C
1654,1654,ON,Mississauga,"120 Queen St South, Mississauga ON L5M 1K8",L5M
1655,1655,ON,Mississauga,"1211 Hurontario St, Mississauga ON L5G 3H2",L5G
1656,1656,ON,Mississauga,"1212 Southdown Rd, Mississauga ON L5J 2Y4",L5J
1657,1657,ON,Mississauga,"1327 Dundas St E, Mississauga ON L4Y 2C7",L4Y
1658,1658,ON,Mississauga,"1375 Southdown Rd, Mississauga ON L5J 2Y9",L5J
1659,1659,ON,Mississauga,"1420 Midway Blvd, Mississauga ON L5T 2S4",L5T
1660,1660,ON,Mississauga,"144 Dundas St W, Mississauga ON L5B 1H9",L5B
1661,1661,ON,Mississauga,"150 Lakeshore Rd East, Mississauga ON L5G 1E9",L5G
1662,1662,ON,Mississauga,"1500 Dundas St East, Mississauga ON L4X 1L4",L4X
1663,1663,ON,Mississauga,"1520 Aimco Blvd, Mississauga ON L4W 5K1",L4W
1664,1664,ON,Mississauga,"1715 Bloor St E, Mississauga ON L4X 1S5",L4X
1665,1665,ON,Mississauga,"1801 Courtney Park Dr, Mississauga ON L5T 1J3",L5T
1666,1666,ON,Mississauga,"1801 Dundas St East, Mississauga ON L4X 1L5",L4X
1667,1667,ON,Mississauga,"20 Bristol Rd West, Mississauga ON L5R 3K3",L5R
1668,1668,ON,Mississauga,"2165 Royal Windsor Dr, Mississauga ON L5K 1J5",L5K
1669,1669,ON,Mississauga,"2215 Erin Mills Parkway, Mississauga ON L5K 1T7",L5K
1670,1670,ON,Mississauga,"2220 Eglinton Ave, Mississauga ON L5M 2N1",L5M
1671,1671,ON,Mississauga,"2325 Hurontario St., Mississauga ON L5A 4C7",L5A
1672,1672,ON,Mississauga,"2427 Cawthra Rd, Mississauga ON L5A 2X1",L5A
1673,1673,ON,Mississauga,"2458 Dundas St W, Mississauga ON L5K 1R8",L5K
1674,1674,ON,Mississauga,"2655 Eglinton Ave West   Outside Erin Mills Mall With Wendys), Mississauga ON L5M 7E1",L5M
1675,1675,ON,Mississauga,"2710 Britannia Rd East, Mississauga ON L4V 1R8",L4V
1676,1676,ON,Mississauga,"2710 Britannia Road East, Terminal 3 - Location C, Mississauga ON L4V 1R8",L4V
1677,1677,ON,Mississauga,"2980 Argentia Rd, Mississauga ON L5N 8C5",L5N
1678,1678,ON,Mississauga,"2991 Erin Centre Blvd, Mississauga ON L5M 6B8",L5M
1679,1679,ON,Mississauga,"3 Robert Speck Parkway, Mississauga ON L4Z 2G5",L4Z
1680,1680,ON,Mississauga,"30 Eglinton Ave W, Unit C14, Mississauga ON L5R 3E7",L5R
